model,arm,item,domain,truth,failing,realized_words,n_values,fail_retained,policy_survival,decision,decision_correct,which,which_raw,which_correct,which_unmatched,whichab,whichab_raw,whichab_correct,whichab_abstain,whichab_none,incoherent,nn_decision
haiku,ctrl,ci_release-001,ci_release,APPROVED,,42,12,,1.0,APPROVED,True,NONE,NONE,True,False,,,False,False,False,False,DENIED
haiku,ctrl,ci_release-002,ci_release,DENIED,line coverage,23,4,True,0.6666666666666666,DENIED,True,build reproducibility,build reproducibility,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-003,ci_release,DENIED,open severity-one defects,19,2,False,0.0,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,APPROVED
haiku,ctrl,ci_release-004,ci_release,DENIED,flaky test count,27,6,True,0.6666666666666666,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,DENIED
haiku,ctrl,ci_release-005,ci_release,DENIED,rollback drill success,25,4,True,0.3333333333333333,DENIED,True,rollback drill success,rollback drill success,True,False,rollback drill success,rollback drill success,True,False,False,False,DENIED
haiku,ctrl,ci_release-006,ci_release,DENIED,dependency audit findings,25,7,True,0.6666666666666666,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,DENIED
haiku,ctrl,ci_release-007,ci_release,APPROVED,,28,6,,0.3333333333333333,APPROVED,True,unit test pass rate,unit test pass rate,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,ctrl,ci_release-008,ci_release,APPROVED,,32,5,,0.3333333333333333,DENIED,False,mean time to acknowledge,mean time to acknowledge,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-009,ci_release,DENIED,bundle size,22,3,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,ctrl,ci_release-010,ci_release,APPROVED,,34,3,,0.3333333333333333,DENIED,False,unit test pass rate,unit test pass rate,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-011,ci_release,APPROVED,,32,7,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,ctrl,ci_release-012,ci_release,DENIED,cold start time,30,7,False,0.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,APPROVED
haiku,ctrl,ci_release-013,ci_release,APPROVED,,35,6,,0.3333333333333333,DENIED,False,rollback drill success,rollback drill success,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,ctrl,ci_release-014,ci_release,APPROVED,,16,4,,0.3333333333333333,DENIED,False,mean time to acknowledge,mean time to acknowledge,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-015,ci_release,APPROVED,,26,6,,0.3333333333333333,DENIED,False,error budget remaining,error budget remaining,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-016,ci_release,DENIED,error budget remaining,23,5,False,0.0,DENIED,True,unit test pass rate,unit test pass rate,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,ctrl,ci_release-017,ci_release,DENIED,cold start time,24,3,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,ctrl,ci_release-018,ci_release,APPROVED,,21,6,,0.6666666666666666,DENIED,False,error budget remaining,error budget remaining,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-019,ci_release,APPROVED,,24,6,,0.3333333333333333,DENIED,False,cold start time,cold start time,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-020,ci_release,DENIED,dependency audit findings,41,7,False,0.6666666666666666,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,DENIED
haiku,ctrl,ci_release-021,ci_release,APPROVED,,23,3,,0.3333333333333333,DENIED,False,line coverage,line coverage,False,False,line coverage,line coverage,False,False,False,False,DENIED
haiku,ctrl,ci_release-022,ci_release,APPROVED,,20,6,,0.3333333333333333,APPROVED,True,mean time to acknowledge,mean time to acknowledge,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-023,ci_release,APPROVED,,19,6,,0.3333333333333333,APPROVED,True,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-024,ci_release,DENIED,open severity-one defects,22,5,True,0.3333333333333333,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,DENIED
haiku,ctrl,ci_release-025,ci_release,APPROVED,,23,5,,1.0,APPROVED,True,NONE,NONE,True,False,,,False,False,False,False,APPROVED
haiku,ctrl,ci_release-026,ci_release,DENIED,line coverage,17,3,False,0.3333333333333333,DENIED,True,line coverage,line coverage,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,ctrl,ci_release-027,ci_release,DENIED,open severity-one defects,26,10,True,0.3333333333333333,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,APPROVED
haiku,ctrl,ci_release-028,ci_release,DENIED,flaky test count,30,5,True,0.3333333333333333,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,APPROVED
haiku,ctrl,ci_release-029,ci_release,DENIED,peak heap usage,28,6,False,0.3333333333333333,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,vd,ops_incident-000,ops_incident,DENIED,umbilical release delay,27,6,False,0.3333333333333333,DENIED,True,coolant loop flow rate,Coolant loop flow rate,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,vd,ops_incident-001,ops_incident,DENIED,seal torque retention,37,10,True,1.0,DENIED,True,seal torque retention,Seal torque,True,False,seal torque retention,Seal torque,True,False,False,False,DENIED
haiku,vd,ops_incident-002,ops_incident,DENIED,seal torque retention,30,8,False,0.3333333333333333,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
haiku,vd,ops_incident-003,ops_incident,APPROVED,,38,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,vd,ops_incident-004,ops_incident,APPROVED,,39,11,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,ops_incident-005,ops_incident,DENIED,reserve charge margin,44,10,True,1.0,DENIED,True,reserve charge margin,Reserve charge,True,False,reserve charge margin,Reserve charge,True,False,False,False,DENIED
haiku,vd,ops_incident-006,ops_incident,APPROVED,,53,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,ops_incident-007,ops_incident,APPROVED,,44,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,ops_incident-008,ops_incident,DENIED,coolant loop flow rate,31,8,True,0.6666666666666666,DENIED,True,coolant loop flow rate,coolant flow,True,False,coolant loop flow rate,coolant flow,True,False,False,False,DENIED
haiku,vd,ops_incident-009,ops_incident,DENIED,battery bus impedance,47,11,True,1.0,DENIED,True,battery bus impedance,Battery impedance,True,False,battery bus impedance,Battery impedance,True,False,False,False,APPROVED
haiku,vd,ops_incident-010,ops_incident,APPROVED,,36,10,,0.6666666666666666,DENIED,False,seal torque retention,Seal torque retention,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,ops_incident-011,ops_incident,APPROVED,,36,10,,0.6666666666666666,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
haiku,vd,ops_incident-012,ops_incident,APPROVED,,38,9,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,ops_incident-013,ops_incident,APPROVED,,48,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,ops_incident-014,ops_incident,DENIED,particulate count,41,10,False,0.3333333333333333,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
haiku,vd,ops_incident-015,ops_incident,DENIED,seal torque retention,46,12,True,1.0,DENIED,True,seal torque retention,Seal torque,True,False,seal torque retention,Seal torque,True,False,False,False,DENIED
haiku,vd,ops_incident-016,ops_incident,DENIED,coolant loop flow rate,43,10,True,1.0,DENIED,True,coolant loop flow rate,Coolant flow,True,False,coolant loop flow rate,Coolant flow,True,False,False,False,APPROVED
haiku,vd,ops_incident-017,ops_incident,DENIED,star tracker residual,49,12,True,1.0,DENIED,True,star tracker residual,Star tracker,True,False,star tracker residual,Star tracker,True,False,False,False,APPROVED
haiku,vd,ops_incident-018,ops_incident,APPROVED,,40,10,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,vd,ops_incident-019,ops_incident,APPROVED,,29,8,,0.3333333333333333,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,vd,ops_incident-020,ops_incident,APPROVED,,36,8,,1.0,APPROVED,True,NONE,NONE,True,False,,,False,False,False,False,DENIED
haiku,vd,ops_incident-021,ops_incident,APPROVED,,38,9,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,vd,ops_incident-022,ops_incident,DENIED,thermal blanket coverage,33,8,False,0.6666666666666666,DENIED,True,reserve charge margin,Reserve margin,False,False,reserve charge margin,Reserve margin,False,False,False,False,DENIED
haiku,vd,ops_incident-023,ops_incident,APPROVED,,34,9,,0.6666666666666666,APPROVED,True,thermal blanket coverage,Thermal blanket coverage,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,ops_incident-024,ops_incident,DENIED,telemetry downlink margin,40,10,True,1.0,DENIED,True,telemetry downlink margin,Telemetry margin,True,False,telemetry downlink margin,Telemetry margin,True,False,False,False,APPROVED
haiku,vd,ops_incident-025,ops_incident,APPROVED,,41,9,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,vd,ops_incident-026,ops_incident,DENIED,gyro drift rate,38,12,True,1.0,DENIED,True,gyro drift rate,Gyro drift,True,False,gyro drift rate,Gyro drift,True,False,False,False,DENIED
haiku,vd,ops_incident-027,ops_incident,DENIED,battery bus impedance,35,8,True,0.6666666666666666,DENIED,True,battery bus impedance,Battery bus impedance,True,False,battery bus impedance,Battery bus impedance,True,False,False,False,APPROVED
haiku,vd,ops_incident-028,ops_incident,DENIED,star tracker residual,48,12,True,1.0,DENIED,True,star tracker residual,Star tracker residual,True,False,star tracker residual,Star tracker residual,True,False,False,False,APPROVED
haiku,vd,ops_incident-029,ops_incident,APPROVED,,38,9,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,clinical_enroll-000,clinical_enroll,DENIED,systolic blood pressure,18,6,True,0.3333333333333333,DENIED,True,systolic blood pressure,Systolic blood pressure,True,False,systolic blood pressure,Systolic blood pressure,True,False,False,False,APPROVED
haiku,vd,clinical_enroll-001,clinical_enroll,DENIED,triglycerides,22,7,True,0.6666666666666666,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
haiku,vd,clinical_enroll-002,clinical_enroll,DENIED,systolic blood pressure,23,7,True,0.6666666666666666,DENIED,True,UNMATCHED,systolic BP,False,True,UNMATCHED,systolic BP,False,False,False,False,DENIED
haiku,vd,clinical_enroll-003,clinical_enroll,DENIED,creatinine clearance,40,12,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
haiku,vd,clinical_enroll-004,clinical_enroll,APPROVED,,20,6,,0.6666666666666666,DENIED,False,platelet count,Platelet count,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,clinical_enroll-005,clinical_enroll,DENIED,left ventricular ejection fraction,23,7,True,1.0,DENIED,True,UNMATCHED,LVEF,False,True,UNMATCHED,LVEF,False,False,False,False,DENIED
haiku,vd,clinical_enroll-006,clinical_enroll,APPROVED,,22,7,,0.3333333333333333,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
haiku,vd,clinical_enroll-007,clinical_enroll,DENIED,systolic blood pressure,34,12,True,1.0,DENIED,True,UNMATCHED,SBP,False,True,UNMATCHED,SBP,False,False,False,False,DENIED
haiku,vd,clinical_enroll-008,clinical_enroll,APPROVED,,42,11,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,clinical_enroll-009,clinical_enroll,APPROVED,,18,6,,0.3333333333333333,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,vd,clinical_enroll-010,clinical_enroll,APPROVED,,32,10,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,clinical_enroll-011,clinical_enroll,DENIED,estimated glomerular filtration rate,34,11,True,1.0,DENIED,True,UNMATCHED,eGFR,False,True,UNMATCHED,eGFR,False,False,False,False,APPROVED
haiku,vd,clinical_enroll-012,clinical_enroll,APPROVED,,28,8,,0.6666666666666666,DENIED,False,corrected QT interval,Corrected QT interval,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,vd,clinical_enroll-013,clinical_enroll,DENIED,creatinine clearance,22,7,True,0.6666666666666666,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
haiku,vd,clinical_enroll-014,clinical_enroll,APPROVED,,21,7,,0.6666666666666666,DENIED,False,platelet count,Platelet count,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
haiku,vd,clinical_enroll-015,clinical_enroll,APPROVED,,37,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,clinical_enroll-016,clinical_enroll,APPROVED,,23,8,,0.6666666666666666,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
haiku,vd,clinical_enroll-017,clinical_enroll,APPROVED,,24,8,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,clinical_enroll-018,clinical_enroll,APPROVED,,43,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,vd,clinical_enroll-019,clinical_enroll,APPROVED,,31,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,vd,clinical_enroll-020,clinical_enroll,DENIED,hemoglobin,22,6,True,1.0,DENIED,True,hemoglobin,Hemoglobin,True,False,hemoglobin,Hemoglobin,True,False,False,False,DENIED
haiku,vd,clinical_enroll-021,clinical_enroll,APPROVED,,27,9,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,vd,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,23,8,True,1.0,DENIED,True,UNMATCHED,SBP,False,True,UNMATCHED,SBP,False,False,False,False,APPROVED
haiku,vd,clinical_enroll-023,clinical_enroll,APPROVED,,18,6,,0.6666666666666666,DENIED,False,alanine aminotransferase,alanine aminotransferase,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,vd,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,38,12,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
haiku,vd,clinical_enroll-025,clinical_enroll,DENIED,body mass index,27,9,True,1.0,DENIED,True,UNMATCHED,BMI,False,True,body mass index,Body mass index,True,False,False,False,DENIED
haiku,vd,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,37,10,True,0.6666666666666666,DENIED,True,fasting glucose,glucose,True,False,fasting glucose,glucose,True,False,False,False,DENIED
haiku,vd,clinical_enroll-027,clinical_enroll,APPROVED,,20,6,,0.6666666666666666,APPROVED,True,total bilirubin,Total bilirubin,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
haiku,vd,clinical_enroll-028,clinical_enroll,DENIED,creatinine clearance,28,9,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
haiku,vd,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,30,10,True,0.6666666666666666,DENIED,True,fasting glucose,glucose,True,False,fasting glucose,glucose,True,False,False,False,APPROVED
